player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_snap,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_snap,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_snap,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_snap,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Omar Bayless,25522,WR,ARK STATE,1,0.0,0,1,113,,0,0,,6.4,0,0,,,0,1,,1,100.0,0,-0.99,0,,60.0,60.0,29.0,29.4,62.7,61.9,,60.0,62.3,,57.5,60.0,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,60.0,60.0,42.6,26.5,61.7,56.0,,,61.8,,57.5,60.0,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.4,0,0,,,0,1,,1,100.0,0,-0.99,0,,,,32.3,69.1,61.1,83.1,,60.0,61.8,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,58.9,67.1,57.2,77.9,,,60.4,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Kwamie Lassiter II,23226,WR,KANSAS,1,0.0,0,1,198,,0,0,,3.5,0,0,,,0,1,,1,100.0,0,-1.86,0,,,,,60.3,52.3,71.8,,60.0,53.9,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,52.3,72.2,,,53.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.5,0,0,,,0,1,,1,100.0,0,-1.86,0,,,,,60.3,56.5,64.3,,60.0,,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,55.5,67.1,,,56.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Jaron Johnson,22635,WR,E MICHIGAN,1,100.0,0,1,160,100.0,1,1,27.0,3.6,0,1,100.0,100.0,1,0,0.0,1,100.0,0,4.16,1,,,,61.5,25.7,62.1,46.7,,87.7,59.7,,,,,,0,0,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,43,43.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,49.2,69.7,59.2,45.1,,,59.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,27.0,3.6,0,1,100.0,100.0,1,0,0.0,1,100.0,0,4.16,1,,,,53.4,16.2,62.9,76.8,,87.7,54.4,,,,,,0,0,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,43,43.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,29.1,65.7,53.2,75.6,,,51.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,43.0
Cole Kmet,60995,TE,NOTRE DAME,1,0.0,0,1,258,0.0,1,1,30.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,-0.7,0,,,,24.5,62.4,63.5,79.4,,49.9,39.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,30.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,-0.7,0,,,,66.7,62.4,72.0,78.7,,49.9,55.1,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,24.5,61.0,50.8,72.3,,,39.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,67.0,64.9,,,79.6,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Matthew Wilcox Jr.,61178,WR,BOWL GREEN,1,100.0,0,1,122,100.0,1,1,18.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0.58,1,,,,32.1,69.1,49.5,25.5,,73.1,47.4,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,35.9,68.2,47.9,23.5,,,46.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,18.0,3.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0.58,1,,,,45.4,65.3,58.7,75.1,,73.1,55.8,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,52.2,73.4,,,52.3,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,18.0
Wesley Kennedy III,61277,WR,GA SOUTHRN,1,0.0,0,1,174,0.0,1,1,30.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.95,0,,62.4,60.0,16.8,21.3,56.2,75.7,70.1,49.9,46.4,,66.6,61.7,,70.1,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,30.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.95,0,,62.4,60.0,45.9,24.2,55.8,75.6,70.1,49.9,49.2,,66.6,61.7,,70.1,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,55.4,69.2,,,55.7,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,74.9,65.0,55.6,69.9,,,56.3,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Cody White,61448,WR,MICH STATE,2,0.0,0,1,223,,0,0,,8.6,0,0,0.0,,0,1,,1,100.0,0,0.17,0,,,,81.4,73.1,73.0,61.4,,76.2,71.4,,69.7,,,,0,0,2,100.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,8.6,0,0,0.0,,0,1,,1,100.0,0,0.17,0,,,,81.4,38.3,71.9,59.3,,76.2,70.6,,69.7,,,,0,0,2,100.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,76.3,65.7,63.1,78.0,,,62.7,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,76.3,13.7,52.9,73.5,,,55.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Reggie Todd,61462,WR,MISS STATE,1,0.0,0,1,227,0.0,1,1,40.0,5.2,0,0,0.0,0.0,0,0,,1,100.0,0,-5.76,0,,,,49.5,21.2,54.4,86.6,,37.1,53.8,,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,44.3,18.7,54.8,86.1,,,52.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,40.0,5.2,0,0,0.0,0.0,0,0,,1,100.0,0,-5.76,0,,,,76.3,65.9,52.5,79.9,,37.1,56.1,,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.1,64.1,51.1,76.6,,,55.0,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Daiyan Henley,61500,WR,NEVADA,1,0.0,0,1,239,0.0,1,1,28.0,4.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.95,0,,,,37.6,67.9,59.6,81.9,,58.4,58.5,,59.2,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,33.4,67.4,58.5,81.6,,,56.3,,59.2,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,28.0,4.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.95,0,,,,70.7,63.7,61.5,75.4,,58.4,59.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,58.8,73.4,,,52.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
CeeDee Lamb,61570,WR,OKLAHOMA,1,100.0,0,1,261,100.0,1,1,9.0,4.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,2.3,1,,,,68.6,72.5,78.3,45.1,,71.9,77.9,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.9,71.5,73.9,37.8,,,74.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,9.0,4.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,2.3,1,,,,61.3,69.9,70.3,80.8,,71.9,70.3,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,62.9,67.9,56.0,77.4,,,60.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,2.0
Hunter Hayek,61608,WR,RUTGERS,1,100.0,0,1,278,100.0,1,1,-8.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-2.58,0,,,,29.3,65.9,54.8,82.3,,60.4,54.2,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-8,-8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,29.3,65.7,49.9,82.2,,,49.3,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-8.0,2.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-2.58,0,,,,40.2,64.6,66.7,74.9,,60.4,65.7,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-8,-8.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,40.2,64.1,49.8,74.1,,,51.0,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-8.0
Pressley Harvin III,62973,P,GA TECH,1,0.0,0,1,176,0.0,1,1,15.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,-1.22,0,,,,,9.1,47.8,75.6,,57.7,,,60.0,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,15.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,-1.22,0,,,,,9.1,47.8,75.6,,57.7,,,60.0,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Chris Murray,47874,WR,ARK STATE,1,0.0,0,1,113,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,-1.8,0,,,,62.5,72.9,65.4,19.6,,60.0,66.1,,63.2,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,100.0,0,-1.8,0,,,,55.6,72.0,65.9,29.7,,60.0,65.9,,63.2,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,63.6,70.2,63.6,19.6,,,62.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,51.7,68.5,64.5,77.9,,,58.9,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Trenard Davis,40351,WR,ILLINOIS,1,-100.0,0,1,187,100.0,1,1,7.0,2.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0.77,1,,,,80.1,67.6,64.9,22.1,,71.9,64.7,,,,,,0,0,1,100.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,100.0,1,1,7.0,2.8,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0.77,1,,,,80.9,68.0,64.8,19.4,,71.9,64.7,,,,,,0,0,1,100.0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.7,62.9,66.3,74.9,,,68.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.1,64.1,67.2,74.2,,,70.1,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-7.0
Jack Lowary,40337,QB,MISSOURI,1,0.0,0,1,229,,0,0,,3.9,0,0,,,0,1,,1,100.0,0,-3.34,0,,,,,60.3,52.2,69.5,,,,,56.2,,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,3.9,0,0,,,0,1,,1,100.0,0,-3.34,0,,,,,60.3,52.2,69.5,,,,,56.2,,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Tavien Feaster,40616,HB,CLEMSON,1,0.0,0,1,140,0.0,1,1,29.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,-0.84,0,,,,53.8,61.3,63.6,83.4,,50.8,49.4,,68.7,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,52.2,61.9,63.7,37.2,,,48.6,,68.7,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,29.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,-0.84,0,,,,,60.3,52.1,75.4,,50.8,51.7,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,53.8,66.2,53.9,0.0,,,50.6,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Chase Mummau,40672,QB,VA TECH,1,-100.0,0,1,337,100.0,1,1,8.0,2.5,0,1,100.0,100.0,1,1,0.0,1,100.0,0,4.67,1,,,,,60.3,74.5,70.3,,89.3,,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,100.0,1,1,8.0,2.5,0,1,100.0,100.0,1,1,0.0,1,100.0,0,4.67,1,,,,,60.3,74.5,70.3,,89.3,,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-22.0
Jeremy Larkin,40895,HB,NWESTERN,1,100.0,0,1,256,100.0,1,1,16.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.7,1,,,,80.9,70.9,74.7,82.4,,72.6,58.5,,74.4,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,80.1,86.2,76.5,82.1,,,67.8,,74.4,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,16.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.7,1,,,,70.7,9.9,55.6,72.7,,72.6,30.2,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,66.7,61.0,64.5,66.3,,,74.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,24.0
Trishton Jackson,41247,WR,MICH STATE,1,-100.0,0,1,223,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,49.5,69.0,55.7,83.4,,,54.8,,57.5,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-5.0,3.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-0.95,0,,,,51.7,69.3,57.5,82.9,,60.4,57.3,,57.5,,,,0,0,1,0.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,49.3,77.0,,,50.0,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-5.0,3.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-0.95,0,,,,66.7,62.4,50.9,72.6,,60.4,54.1,,,,,,0,0,1,0.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-5.0
Justin Rankin,40220,HB,KENT STATE,1,100.0,0,1,201,100.0,1,1,7.0,1.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1.9,1,,,,66.7,78.0,73.2,88.6,,71.9,72.8,,69.5,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,90.3,78.5,74.8,88.2,,,78.9,,69.5,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,1.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1.9,1,,,,37.6,66.9,65.6,79.1,,71.9,65.5,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,85.5,70.1,73.9,74.1,,,88.6,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,1.0
Jared Sparks,40215,WR,PURDUE,1,0.0,0,1,273,,0,0,,5.6,0,0,,,0,1,,1,100.0,0,-0.33,0,,,,60.2,77.7,58.8,84.3,,,55.9,,63.7,,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,55.7,77.7,58.1,84.2,,,54.4,,64.9,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.6,0,0,,,0,1,,1,100.0,0,-0.33,0,,,,76.3,65.9,53.5,76.1,,,56.3,,57.3,,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.7,62.9,48.9,74.8,,,51.6,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Anthony Johnson,41706,WR,BUFFALO,3,0.0,0,1,126,,0,0,,5.2,0,0,0.0,,0,1,,1,100.0,0,-0.94,0,,,,75.1,52.2,90.0,14.3,,88.0,90.6,,50.4,,,,0,0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,5.2,0,0,0.0,,0,1,,1,100.0,0,-0.94,0,,,,71.7,74.8,86.9,9.0,,75.9,89.6,,50.4,,,,0,0,2,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0.0,0,,,,69.4,29.3,90.6,80.1,,74.6,89.4,,,,,,0,0,1,,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,61.5,69.9,86.1,76.2,,,84.3,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Jordan Jones,40152,WR,ARKANSAS,1,0.0,0,1,111,0.0,1,1,36.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.92,0,,,,66.1,73.9,71.3,86.5,,49.9,69.3,,75.2,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,73.8,73.7,73.2,85.9,,,69.9,,75.2,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,36.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.92,0,,,,40.2,64.6,56.2,80.3,,49.9,57.3,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,53.0,76.7,,,51.0,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Mark Williams,41927,WR,MINNESOTA,1,0.0,0,1,225,,0,0,,5.1,0,0,,,0,1,,1,100.0,0,-2.21,0,,,,31.6,63.7,52.5,82.3,,60.0,51.8,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,31.6,62.9,54.3,82.0,,,53.5,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.1,0,0,,,0,1,,1,100.0,0,-2.21,0,,,,,60.3,50.7,74.2,,60.0,51.9,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,55.8,68.9,,,56.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Greg Dortch,42237,WR,WAKE,1,0.0,0,1,339,0.0,1,1,10.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.6,0,60.0,60.0,60.0,72.7,41.4,76.5,83.6,,58.6,80.9,,52.4,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,60.0,60.0,60.0,77.2,73.8,70.5,83.4,,,74.3,,52.4,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,10.0,2.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.6,0,,,,80.5,20.7,89.5,77.1,,58.6,88.8,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,87.0,27.7,82.9,75.3,,,80.8,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
